time,text
0:30:22.75,King Zinfane Nas been siain by AIntzile
0:30:22.75,Aintzile has leveled up!
0:30:22.75,the Kingless has been slain by Aintzile the Kingslayer
0:30:23.0,King Zinfane Nas been siain by AINtzile
0:30:23.0,Aintzile has leveled up!
0:30:23.0,the Kingless has been slain by Aintzile the Kingslayer
0:30:23.25,King Zinfane Nas been siain by
0:30:23.25,Aintzile has leveled up!
0:30:23.25,the Kingless has been slain by Aintzile the Kingslayer
0:30:23.5,KINg ZINnTane Slain by
0:30:23.5,Aintzile has leveled up!
0:30:23.5,the Kingless has been slain by Aintzile the Kingslayer
0:30:23.75,Aintzile has leveled up!
0:30:23.75,the Kingless has been slain by Aintzile the Kingslayer
0:30:24.0,Aintzile has leveled up!
0:30:24.0,the Kingless has been slain by Aintzile the Kingslayer
0:30:26.0,Aintzile has leveled up!
0:30:26.0,the Kingless has been slain by Aintzile the Kingslayer
0:30:28.0,Aintzile has leveled up!
0:30:28.0,the Kingless has been slain by Aintzile the Kingslayer
0:30:40.25,Aintzile has leveled up!
0:30:43.5,ptain Skibidi has been slain by Aintzile the Kinaslaver
0:30:43.75,Aintzile has leveled up!
0:30:43.75,ptain Skibidi has been slain by Aintzile the Kingslayer
0:30:44.0,Aintzile has leveled up!
0:30:44.0,ptain Skibidi has been slain by Aintzile the Kingslayer
0:30:46.0,Aintzile has leveled up!
0:30:46.0,ptain Skibidi has been slain by Aintzile the Kingslayer
0:30:46.25,Aintzile has leveled up!
0:30:46.25,ptain Skibidi has been slain by Aintzile the Kingslayer
0:30:46.5,Aintzile has leveled up!
0:30:46.5,ptain Skibidi has been slain by Aintzile the Kingslayer
0:30:46.75,Aintzile has leveled up!
0:30:46.75,ptain Skibidi has been slain by Aintzile the Kingslayer
0:30:47.0,Aintzile has leveled up!
0:30:47.0,ptain Skibidi has been slain by Aintzile the Kingslayer
0:30:47.25,Aintzile has leveled up!
0:30:47.25,ptain Skibidi has been slain by Aintzile the Kingslayer
0:30:51.5,ile the Kingslayer has been slain by unnamed marble
0:30:51.75,ptain Skibidi has been slain by Aintzile the Kingslayer
0:30:51.75,ile the Kingslayer has been slain by unnamed marble
0:30:52.0,ptain Skibidi has been slain by Aintzile the Kingslayer
0:30:52.0,ile the Kingslayer has been slain by unnamed marble
0:31:29.5,uc
0:31:29.5,¢
0:31:29.5,s
0:31:29.5,¢
0:31:29.5,i
0:31:29.5,4
0:31:29.5,x
0:31:29.5,0
0:31:29.75,Fais has leveled _up!
0:31:29.75,Stickham has been slain by Fais
0:31:30.0,Fais has leveled up!
0:31:30.0,Stickham has been slain by Fais
0:31:32.0,Fais has leveled up!
0:31:32.0,Stickham has been slain by Fais
0:31:34.0,Fais has leveled up!
0:31:34.0,Stickham has been slain by Fais
0:31:36.0,Fais has leveled up!
0:31:36.0,Stickham has been slain by Fais
0:31:49.25,Unlucky has been slain by Fais
0:32:19.75,Green has been granted an upgrade.
0:32:28.75,Green's fighters' weapons get splash damage.
0:32:29.0,Green Green's has fighters' been weapons granted get an splash upgrac damage.
0:32:29.25,Green's fighters' weapons get splash damage.
0:32:43.0,—   lits have spawned. Destroy them to receive a reward.
0:32:43.25,lits have spawned. Destroy them to receive a reward.
0:32:59.5,King Syuvi Il has been slain by unnamed marble
0:32:59.5,Defeat the reaper to revive a hero.
0:32:59.75,King Syuvi Il has been slain by unnamed marble
0:32:59.75,Defeat the reaper to revive a hero.
0:33:0.0,King Syuvi Il has been slain by unnamed marble
0:33:0.0,Defeat the reaper to revive a hero.
0:33:2.0,King Syuvi Il has been slain by unnamed marble
0:33:2.0,Defeat the reaper to revive a hero.
0:33:2.25,King Syuvi Il has been slain by unnamed marble
0:33:2.25,Defeat the reaper to revive a hero.
0:33:2.5,King Syuvi Il has been slain by unnamed marble
0:33:2.5,Defeat the reaper to revive a hero.
0:33:2.75,King Syuvi Il has been slain by unnamed marble
0:33:2.75,Defeat the reaper to revive a hero.
0:33:3.0,King Syuvi Il has been slain by unnamed marble
0:33:3.0,Defeat the reaper to revive a hero.
0:33:3.25,King Syuvi Il has been slain by unnamed marble
0:33:3.25,Defeat the reaper to revive a hero.
0:33:3.5,King Syuvi Il has been slain by unnamed marble
0:33:3.5,Defeat the reaper to revive a hero.
0:33:6.0,Manipul has leveled up!
0:33:20.25,Witlutis has leveled up!
0:33:21.0,Witlutis i   has | leveled | up!
0:33:21.0,Erebos
0:33:21.25,Witlutis Zuri   has has leveled leveled up! up!
0:33:21.25,Erebos has been slain by Zuri
0:33:21.5,Witlutis   has leveled up!
0:33:21.5,Zuri has leveled up!
0:33:21.5,Erebos has been slain by Zuri
0:33:21.75,Witlutis   has leveled up!
0:33:21.75,Zuri has leveled up!
0:33:21.75,Erebos has been slain by Zuri
0:33:22.0,Witlutis nas leveled up:
0:33:22.0,Zuri has leveled up!
0:33:22.0,Erebos has been slain by Zur!
0:33:22.25,VWittutis   Nas leveled up:
0:33:22.25,Zuri has leveled up!
0:33:22.25,Erebos has been slain by Zuri
0:33:22.5,Nas leveled up:
0:33:22.5,Zuri has leveled up!
0:33:22.5,Erebos has been slain by Zur!
0:33:22.75,Nas leveled up:
0:33:22.75,Zuri has leveled up!
0:33:22.75,Erebos has been slain by Zur!
0:33:23.0,VVITUUS Nas leveled up:
0:33:23.0,Zuri has leveled up!
0:33:23.0,Erebos has been slain by Zur!
0:33:23.25,VVITUUS Nas leveled up:
0:33:23.25,Zuri has leveled up!
0:33:23.25,Erebos has been slain by Zur!
0:33:23.5,VVITUUS Nas leveled up:
0:33:23.5,Zuri has leveled up!
0:33:23.5,Erebos has been slain by Zur!
0:33:23.75,VVITUUS   Nas leveled up:
0:33:23.75,Zuri has leveled up!
0:33:23.75,Erebos has been slain by Zuri
0:33:24.0,WIUUTIS   Nas leveled up?
0:33:24.0,Zuri has leveled up!
0:33:24.0,Erebos has been slain by Zuri
0:33:24.25,Zuri   has leveled up!
0:33:24.25,Erebos has been slain by Zuri
0:33:24.5,Zuri   has leveled up!
0:33:24.5,Erebos has been slain by Zuri
0:33:24.75,Zuri   has leveled up!
0:33:24.75,Erebos has been slain by Zuri
0:33:25.0,Zuri   has leveled up!
0:33:25.0,Erebos has been slain by Zuri
0:33:25.25,Zuri   has leveled up!
0:33:25.25,Erebos has been slain by Zuri
0:33:25.5,Zuri   has leveled up!
0:33:25.5,Erebos has been slain by Zuri
0:33:25.75,Zuri   has leveled up!
0:33:25.75,Erebos has been slain by Zuri
0:33:26.0,Zuri   has leveled up!
0:33:26.0,Erebos has been slain by Zuri
0:33:28.0,Zuri   has leveled up!
0:33:28.0,Erebos has been slain by Zuri
0:33:30.0,Zuri   has leveled up!
0:33:30.0,Erebos has been slain by Zuri
0:33:51.75,Teal hac heen aranted an iinarade
0:33:52.0,Teal has been granted an upgrade.
0:34:1.5,Teal's fighters will deal more damage.
0:34:52.0,Teal has been granted an upgrade.
0:35:1.5,AS NN
0:35:1.5,Teal's fighters' weapons get splash damage.
0:35:1.5,All players receive an upgrade.
0:35:1.75,Teal's fighters' weapons get splash damage.
0:35:1.75,All players receive an upgrade.
0:35:2.0,Teal's fighters’ weapons get splash damage.
0:35:2.0,All players receive an upgrade.
0:35:2.25,Teal's fighters' weapons get splash damage.
0:35:2.25,All players receive an upgrade.
0:35:2.5,Teal's fighters' weapons get splash damage.
0:35:2.5,All players receive an upgrade.
0:35:2.75,Teal's weapons get splash damage.
0:35:2.75,All players receive an upgrade.
0:35:3.0,Teal's fighters' weapons get splash damage.
0:35:3.0,All players receive an upgrade.
0:35:3.25,Teal's fighters' weapons get splash damage.
0:35:3.25,All players receive an upgrade.
0:35:3.5,Teal's fighters' weapons get splash damage.
0:35:3.5,All players receive an upgrade.
0:35:3.75,Teal's fighters' weapons get splash damage.
0:35:3.75,All players receive an upgrade.
0:35:4.0,Teal's fighters' weapons get splash damage.
0:35:4.0,All players receive an upgrade.
0:35:6.0,Teal's fighters' weapons get splash damage.
0:35:6.0,All players receive an upgrade.
0:35:6.25,Teal's fighters' weapons get splash damage.
0:35:6.25,All players receive an upgrade.
0:35:6.5,Teal's fighters' weapons get splash damage.
0:35:6.5,All players receive an upgrade.
0:35:6.75,Teal's weapons get splash damage.
0:35:6.75,All players receive an upgrade.
0:35:9.25,All Vallow'e players city receive will an upgrade. an additional
0:35:9.5,All players receive an upgrade.
0:35:9.5,Yellow's city will spawn an additional Knight
0:35:9.75,All players receive an upgrade.
0:35:9.75,Yellow's city will spawn an additional Knight
0:35:10.0,All players receive an upgrade.
0:35:10.0,Yellow's city will spawn an additional Knight
0:35:13.5,V4 a A)
0:35:13.5,Teal's city will spawn an arlaitionial
0:35:13.5,Cyan received a prince
0:35:13.75,Yellows city Will Spawn an Knight
0:35:13.75,Teal's city will spawn an additional Berserker
0:35:13.75,Cyan received a prince
0:35:14.0,City will Spawn an adaitional Knight
0:35:14.0,Teal's city will spawn an additional Berserker
0:35:14.0,Cyan received a prince
0:35:14.25,City will Spawn an adaitional Knight
0:35:14.25,Teal's city will spawn an additional Berserker
0:35:14.25,Cyan received a prince
0:35:14.5,Yellows City will Spawn an adaitional Knight
0:35:14.5,Teal's city will spawn an additional Berserker
0:35:14.5,Cyan received a prince
0:35:14.75,City will Spawn an adaitional Knight
0:35:14.75,Teal's city will spawn an additional Berserker
0:35:14.75,Cyan received a prince
0:35:15.0,City will Spawn an adaitional Knight
0:35:15.0,Teal's city will spawn an additional Berserker
0:35:15.0,Cyan received a prince
0:35:15.25,Yellows city Wil Spawn an aaaitional Knight
0:35:15.25,Teal's city will spawn an additional Berserker
0:35:15.25,Cyan received a prince
0:35:15.5,Yellows City Wil Spawn an aaaitional Knight
0:35:15.5,Teal's city will spawn an additional Berserker
0:35:15.5,Cyan received a prince
0:35:15.75,Yellows city Wil Spawn an aaaitional Knight
0:35:15.75,Teal's city will spawn an additional Berserker
0:35:15.75,Cyan received a prince
0:35:16.0,Yellows city Wil Spawn an aaaitional Knight
0:35:16.0,Teal's city will spawn an additional Berserker
0:35:16.0,Cyan received a prince
0:35:16.25,Yellows city Wil Spawn an aaaitional Knight
0:35:16.25,Teal's city will spawn an additional Berserker
0:35:16.25,Cyan received a prince
0:35:16.5,Yellows city Wil Spawn an aaaitional Knight
0:35:16.5,Teal's city will spawn an additional Berserker
0:35:16.5,Cyan received a prince
0:35:16.75,Yellows city Wil Spawn an aaaitional Knight
0:35:16.75,Teal's city will spawn an additional Berserker
0:35:16.75,Cyan received a prince
0:35:17.0,Yellows city Wil Spawn an aaaitional
0:35:17.0,Teal's city will spawn an additional Berserker
0:35:17.0,Cyan received a prince
0:35:17.25,Yellows city Wil Spawn an aaaitional Knight
0:35:17.25,Teal's city will spawn an additional Berserker
0:35:17.25,Cyan received a prince
0:35:17.5,Yellows city Wil Spawn an aaaitional Knight
0:35:17.5,Teal's city will spawn an additional Berserker
0:35:17.5,Cyan received a prince
0:35:17.75,Yellows city Wil Spawn an aaaitional Knight
0:35:17.75,Teal's city will spawn an additional Berserker
0:35:17.75,Cyan received a prince
0:35:18.0,City will Spawn an adaitional Knight
0:35:18.0,Teal's city will spawn an additional Berserker
0:35:18.0,Cyan received a prince
0:35:18.25,City will Spawn an adaitional Knight
0:35:18.25,Teal's city will spawn an additional Berserker
0:35:18.25,Cyan received a prince
0:35:18.5,Yellows city Wil Spawn an aaaitional Knignt
0:35:18.5,Teal's city will spawn an additional Berserker
0:35:18.5,Cyan received a prince
0:35:18.75,City Will Spawn an
0:35:18.75,Teal's city will spawn an additional Berserker
0:35:18.75,Cyan received a prince
0:35:19.0,Teal's city will spawn an additional Berserker
0:35:19.0,Cyan received a prince
0:35:19.25,Teal's city will spawn an additional Berserker
0:35:19.25,Cyan received a prince
0:35:19.5,Teal's city will spawn an additional Berserker
0:35:19.5,Cyan received a prince
0:35:19.75,Teal's city will spawn an additional Berserker
0:35:19.75,Cyan received a prince
0:35:20.0,Teal's city will spawn an additional Berserker
0:35:20.0,Cyan received a prince
0:35:30.0,Fee. ba
0:35:30.25,Mccorn has leveled up!
0:35:30.25,Witlutis has been slain by Mccorn
0:35:30.5,Mccorn has leveled up!
0:35:30.5,Witlutis has been slain by Mccorn
0:35:30.75,Mccorn has leveled up!
0:35:30.75,Witlutis has been slain by Mccorn
0:35:31.0,Mccorn has leveled up!
0:35:31.0,Witlutis has been slain by Mccorn
0:35:31.25,Mccorn has leveled up!
0:35:31.25,Witlutis has been slain by Mccorn
0:35:31.5,Mccorn has leveled up!
0:35:31.5,Witlutis has been slain by Mccorn
0:35:31.75,Mccorn has leveled up!
0:35:31.75,Witlutis has been slain by Mccorn
0:35:32.0,Mccorn has leveled up!
0:35:32.0,Witlutis has been slain by Mccorn
0:35:34.0,Mccorn has leveled up!
0:35:34.0,Witlutis has been slain by Mccorn
0:35:36.0,Mccorn has leveled up!
0:35:36.0,Witlutis has been slain by Mccorn
0:35:52.25,lits have spawned. Destroy them to receive a reward.
0:36:15.25,Laman hag lavalad iin!
0:36:15.5,Leea has leveled up!
0:36:15.5,Captain Gojenola has been slain by Leea
0:36:15.75,Leea has leveled up!
0:36:15.75,Captain Gojenola has been slain by Leea
0:36:16.0,Leea has leveled up!
0:36:16.0,Captain Gojenola has been slain by Leea
0:36:22.0,Leea has leveled up!
0:36:22.0,Captain Gojenola has been slain by Leea
0:36:24.0,Leea has leveled up!
0:36:24.0,Captain Gojenola has been slain by Leea
0:37:6.5,Teal has been granted an upgrade.
0:37:39.5,All players receive an upgrade.
0:37:55.0,Cyan's city will spawn an additional Hammerman.
0:37:55.0,Something stirs in the graveyard
0:37:55.25,Cyan's city will spawn an additional Hammerman.
0:37:55.25,Something stirs in the graveyard
0:38:48.5,Eaic hac leveled tin!
0:38:48.75,Fais has leveled up!
0:38:49.25,Teal hac heen aranted an
0:38:49.5,Fais has leveled up!
0:38:49.5,Teal has been granted an upgrade.
0:38:49.75,Fais has leveled up!
0:38:49.75,Teal has been granted an upgrade.
0:38:50.0,Fais has leveled up!
0:38:50.0,Teal has been granted an upgrade.
0:38:52.0,Fais has leveled up!
0:38:52.0,Teal has been granted an upgrade.
0:38:54.0,Fais has leveled up!
0:38:54.0,Teal has been granted an upgrade.
0:38:56.0,Fais has leveled up!
0:38:56.0,Teal has been granted an upgrade.
0:38:58.5,Teal's fighters' weapons get splash damage.
0:38:58.75,| he GE
0:38:58.75,Teal's fighters' weapons get splash damage.
0:39:1.25,71n the Kinacslaver has heen clain hv 1innamed
0:39:1.5,Teal's weapons get splash damage.
0:39:1.5,Zin the Kingslayer has been slain by unnamed marble
0:39:1.75,Teal's fighters' weapons get splash damage.
0:39:1.75,Zin the Kingslayer has been slain by unnamed marble
0:39:1.75,1 hac leveled
0:39:2.0,Teal's fighters' weapons get splash damage.
0:39:2.0,Zin the Kingslayer has been slain by unnamed marble
0:39:2.0,Leea has leveled up!
0:39:2.25,Teal's fighters' weapons get splash damage.
0:39:2.25,Zin the Kingslayer has been slain by unnamed marble
0:39:2.25,Leea has leveled up!
0:39:2.5,Teal's tighters weapons get splash damage.
0:39:2.5,Zin the Kingslayer has been slain by unnamed marble
0:39:2.5,Leea has leveled up!
0:39:2.75,fighters weapons get splash damage.
0:39:2.75,Zin the Kingslayer has been slain by unnamed marble
0:39:2.75,Leea has leveled up!
0:39:3.0,fighters weapons get splasn damage.
0:39:3.0,Zin the Kingslayer has been slain by unnamed marble
0:39:3.0,Leea has leveled up!
0:39:3.25,weapons get splasn damage.
0:39:3.25,Zin the Kingslayer has been slain by unnamed marble
0:39:3.25,Leea has leveled up!
0:39:3.5,leals weapons get splasn damage.
0:39:3.5,Zin the Kingslayer has been slain by unnamed marble
0:39:3.5,Leea has leveled up!
0:39:3.75,Weapons get splasn damage.
0:39:3.75,Zin the Kingslayer has been slain by unnamed marble
0:39:3.75,Leea has leveled up!
0:39:4.0,leals lighters weapons get splasn Gamage.
0:39:4.0,Zin the Kingslayer has been slain by unnamed marble
0:39:4.0,Leea has leveled up!
0:39:4.25,leals weapons get splasn damage.
0:39:4.25,Zin the Kingslayer has been slain by unnamed marble
0:39:4.25,Leea has leveled up!
0:39:4.5,leals weapons get splasn damage.
0:39:4.5,Zin the Kingslayer has been slain by unnamed marble
0:39:4.5,Leea has leveled up!
0:39:4.75,leals fighters weapons get splasn damage.
0:39:4.75,Zin the Kingslayer has been slain by unnamed marble
0:39:4.75,Leea has leveled up!
0:39:5.0,leals fighters weapons get splasn damage.
0:39:5.0,Zin the Kingslayer has been slain by unnamed marble
0:39:5.0,Leea has leveled up!
0:39:5.25,leals weapons get splasn damage.
0:39:5.25,Zin the Kingslayer has been slain by unnamed marble
0:39:5.25,Leea has leveled up!
0:39:5.5,leals weapons get damage.
0:39:5.5,Zin the Kingslayer has been slain by unnamed marble
0:39:5.5,Leea has leveled up!
0:39:5.75,leals weapons get splasn damage.
0:39:5.75,Zin the Kingslayer has been slain by unnamed marble
0:39:5.75,Leea has leveled up!
0:39:6.0,leals weapons get splasn damage.
0:39:6.0,Zin the Kingslayer has been slain by unnamed marble
0:39:6.0,Leea has leveled up!
0:39:6.25,leals weapons get splasn damage.
0:39:6.25,Zin the Kingslayer has been slain by unnamed marble
0:39:6.25,Leea has leveled up!
0:39:6.5,leals weapons get splasn damage.
0:39:6.5,Zin the Kingslayer has been slain by unnamed marble
0:39:6.5,Leea has leveled up!
0:39:6.75,Weapons get spiasn damage.
0:39:6.75,Zin the Kingslayer has been slain by unnamed marble
0:39:6.75,Leea has leveled up!
0:39:7.0,Zin the Kingslayer has been slain by unnamed marble
0:39:7.0,Leea has leveled up!
0:39:7.25,Zin the Kingslayer has been slain by unnamed marble
0:39:7.25,Leea has leveled up!
0:39:7.5,Zin the Kingslayer has been slain by unnamed marble
0:39:7.5,Leea has leveled up!
0:39:7.75,Zin the Kingslayer has been slain by unnamed marble
0:39:7.75,Leea has leveled up!
0:39:8.0,Zin the Kingslayer has been slain by unnamed marble
0:39:8.0,Leea has leveled up!
0:39:10.0,Zin the Kingslayer has been slain by unnamed marble
0:39:10.0,Leea has leveled up!
0:39:19.75,wee ellie bar Ks
0:39:20.0,Captain Acidkat has been slain by unnamed marble
0:39:20.75,Teal has been granted an upgrade.
0:39:21.0,Captain Acidkat has been slain by unnamed marble
0:39:21.0,Teal has been granted an upgrade.
0:39:21.25,Captain Acidkat has been slain by unnamed marble
0:39:21.25,Teal has been granted an upgrade.
0:39:21.5,Captain Acidkat has been slain by unnamed marble
0:39:21.5,Teal has been granted an upgrade.
0:39:21.75,Captain Acidkat has been slain by unnamed marble
0:39:21.75,Teal has been granted an upgrade.
0:39:22.0,Captain Acidkat has been slain by unnamed marble
0:39:22.0,Teal has been granted an upgrade.
0:39:24.0,Captain Acidkat has been slain by unnamed marble
0:39:24.0,Teal has been granted an upgrade.
0:39:26.0,Captain Acidkat has been slain by unnamed marble
0:39:26.0,Teal has been granted an upgrade.
0:39:28.0,Captain Acidkat has been slain by unnamed marble
0:39:28.0,Teal has been granted an upgrade.
0:39:42.25,Jaxion has leveled up!
0:39:42.5,Dahea has leveled up!
0:39:42.75,Jaxion has leveled up!
0:39:42.75,Dahea has leveled up!
0:39:43.0,Jaxion has leveled up!
0:39:43.0,Dahea has leveled up!
0:39:43.25,Jaxion has leveled up!
0:39:43.25,Dahea has leveled up!
0:39:43.5,Jaxion has leveled up!
0:39:43.5,Dahea has leveled up!
0:39:43.75,Jaxion has leveled up!
0:39:43.75,Dahea has leveled up!
0:39:44.0,Jaxion has leveled up!
0:39:44.0,Dahea has leveled up!
0:39:46.0,Jaxion has leveled up!
0:39:46.0,Dahea has leveled up!
0:39:46.25,Jaxion has leveled up!
0:39:46.25,Dahea has leveled up!
0:39:46.5,Jaxion has leveled up!
0:39:46.5,Dahea has leveled up!
0:39:46.75,Jaxion has a leveled up! 2 tf
0:39:46.75,Dahea has leveled up!
0:39:47.0,Jaxion lrida has has leveled leveled up! up! a
0:39:47.0,Dahea has leveled up!
0:39:47.25,lrida has leveled up!
0:39:47.25,on the Kingslayer has been slain by unnamed marble
0:39:47.5,Dahea has leveled up!
0:39:47.5,lrida has leveled up!
0:39:47.5,on the Kingslayer has been slain by unnamed marble
0:39:47.75,Dahea has leveled up!
0:39:47.75,lrida has leveled up!
0:39:47.75,on the Kingslayer has been slain by unnamed marble
0:39:48.0,Dahea nas leveled up!
0:39:48.0,lrida has leveled up!
0:39:48.0,on the Kingslayer has been slain by unnamed marble
0:39:48.25,Danea Nas leveled up?
0:39:48.25,lrida has leveled up!
0:39:48.25,on the Kingslayer has been slain by unnamed marble
0:39:48.5,Danea nas leveled up:
0:39:48.5,lrida has leveled up!
0:39:48.5,on the Kingslayer has been slain by unnamed marble
0:39:48.75,Danea Nas leveled up:
0:39:48.75,lrida has leveled up!
0:39:48.75,on the Kingslayer has been slain by unnamed marble
0:39:49.0,Danea Nas leveled up:
0:39:49.0,lrida has leveled up!
0:39:49.0,on the Kingslayer has been slain by unnamed marble
0:39:49.25,Danea nas leveled up:
0:39:49.25,lrida has leveled up!
0:39:49.25,on the Kingslayer has been slain by unnamed marble
0:39:49.5,Danea Nas leveled up:
0:39:49.5,lrida has leveled up!
0:39:49.5,on the Kingslayer has been slain by unnamed marble
0:39:49.75,Danea Nas leveled up:
0:39:49.75,lrida has leveled up!
0:39:49.75,on the Kingslayer has been slain by unnamed marble
0:39:50.0,Danea nas leveled up:
0:39:50.0,Irida has leveled up!
0:39:50.0,on the Kingslayer has been slain by unnamed marble
0:39:50.25,Danea Nas leveled up:
0:39:50.25,lrida has leveled up!
0:39:50.25,on the Kingslayer has been slain by unnamed marble
0:39:50.5,Danea Nas leveled up:
0:39:50.5,lrida has leveled up!
0:39:50.5,on the Kingslayer has been slain by unnamed marble
0:39:50.75,Danea Nas leveled up:
0:39:50.75,lrida has leveled up!
0:39:50.75,on the Kingslayer has been slain by unnamed marble
0:39:51.0,lrida Se has dae leveled up! et lene Pee ee Laas
0:39:51.0,on the Kingslayer has been slain by unnamed marble
0:39:51.25,lrida Westonclark has the leveled Kingslayer up! has been slain by Irida
0:39:51.25,on the Kingslayer has been slain by unnamed marble
0:39:51.5,lrida has leveled up!
0:39:51.5,on the Kingslayer has been slain by unnamed marble
0:39:51.5,Westonclark the Kingslayer has been slain by Irida
0:39:51.75,Irida has leveled up!
0:39:51.75,on the Kingslayer has been slain by unnamed marble
0:39:51.75,Westonclark the Kingslayer has been slain by Irida
0:39:52.0,a en MP: |
0:39:52.0,on the Kingslayer has been slain by unnamed marble
0:39:52.0,Westonclark the Kingslayer has been slain by Irida
0:39:52.25,on the Kingslayer has been slain by unnamed marble
0:39:52.25,Westonclark the Kingslayer has been slain by Irida
0:39:52.25,lrida has leveled up!
0:39:52.5,on the Kingslayer has been slain by unnamed marble
0:39:52.5,Westonclark the Kingslayer has been slain by Irida
0:39:52.5,lrida has leveled up!
0:39:52.75,on the Kingslayer has been slain by unnamed
0:39:52.75,Westonclark the Kingslayer has been slain by Irida
0:39:52.75,lrida has leveled up!
0:39:53.0,on the Kingslayer Nas been siain by unnamed Marble
0:39:53.0,Westonclark the Kingslayer has been slain by
0:39:53.0,lrida has leveled up!
0:39:53.25,on the Kingsiayer Nas been siain by unhamed Marble
0:39:53.25,Westonclark the Kingslayer has been slain by Irida
0:39:53.25,lrida has leveled up!
0:39:53.5,on tne Kingsiayer Nas been by unnamed Marble
0:39:53.5,Westonclark the Kingslayer has been slain by lrida
0:39:53.5,lrida has leveled up!
0:39:53.75,on tne Kingsiayer Nas been by unnamed Marble
0:39:53.75,Westonclark the Kingslayer has been slain by lrida
0:39:53.75,lrida has leveled up!
0:39:54.0,on the wingsiayer Nas been Slain by unnamed Marble
0:39:54.0,Westonclark the Kingslayer has been slain by Irida
0:39:54.0,lrida has leveled up!
0:39:54.25,on the wingslayer Nas been Slain by unnamed Marble
0:39:54.25,Westonclark the Kingslayer has been slain by lrida
0:39:54.25,lrida has leveled up!
0:39:54.5,on the wingslayer Nas been Slain by unnamed Marble
0:39:54.5,Westonclark the Kingslayer has been slain by Irida
0:39:54.5,lrida has leveled up!
0:39:54.75,on the Nas been Slain by unnamed Marble
0:39:54.75,Westonclark the Kingslayer has been slain by lrida
0:39:54.75,lrida has leveled up!
0:39:55.0,on the Nas been Slain by unnamed Marble
0:39:55.0,Westonclark the Kingslayer has been slain by lrida
0:39:55.0,lrida has leveled up!
0:39:55.25,on the wingslayer Nas been Slain by unnamed Marble
0:39:55.25,Westonclark the Kingslayer has been slain by Irida
0:39:55.25,lrida has leveled up!
0:39:55.5,on the Nas been Slain by unnamed Marble
0:39:55.5,Westonclark the Kingslayer has been slain by Irida
0:39:55.5,lrida has leveled up!
0:39:55.75,on the wingslayer Nas been Slain by unnamed Marble
0:39:55.75,Westonclark the Kingslayer has been slain by Irida
0:39:55.75,lrida has leveled up!
0:39:56.0,on the Kingslayer Nas been Slain by unnamed Marble
0:39:56.0,Westonclark the Kingslayer has been slain by lrida
0:39:56.0,lrida has leveled up!
0:39:56.25,on tne ningslayer Nas been Slain by unnamed Marble
0:39:56.25,Westonclark the Kingslayer has been slain by lrida
0:39:56.25,lrida has leveled up!
0:39:56.5,on te Kingsiayer Nas been Slain by unnamed Marble
0:39:56.5,Westonclark the Kingslayer has been slain by lrida
0:39:56.5,lrida has leveled up!
0:39:56.75,Westonclark the Kingslayer has been slain by lrida
0:39:56.75,lrida has leveled up!
0:39:57.0,Westonclark the Kingslayer has been slain by lrida
0:39:57.0,lrida has leveled up!
0:39:57.25,Westonclark the Kingslayer has been slain by lrida
0:39:57.25,lrida has leveled up!
0:39:57.5,Westonclark the Kingslayer has been slain by lrida
0:39:57.5,lrida has leveled up!
0:39:57.75,Westonclark the Kingslayer has been slain by lrida
0:39:57.75,lrida has leveled up!
0:39:58.0,Westonclark the Kingslayer has been slain by Irida
0:39:58.0,lrida has leveled up!
0:40:0.0,Westonclark the Kingslayer has been slain by Irida
0:40:0.0,lrida has leveled up!
0:40:6.5,Ovo the Kinaslaver has heen slain by Irida
0:40:6.75,Ovo the Kingslayer has been slain by Irida
0:41:14.25,TN   oe ie at ae Abe tae ee bea aan Vas
0:41:14.5,Captain Carmine has been slain by Irida
0:41:15.0,Captain Carmine has been slain by lrida
0:41:15.5,Captain Carmine has been slain by Irida
0:41:18.25,Captain Carmine has been slain by lrida
0:41:18.5,Captain Carmine has been slain by Irida
0:41:19.0,Captain Carmine has been slain by lrida
0:41:20.0,Captain Zaggorath Carmine has has leveled been up! slain by Irida
0:41:20.0,lrida has been slain by Zaggorath
0:41:20.25,Captain Zaggorath Carmine has has leveled been up! slain by Irida
0:41:20.25,lrida has been slain by Zaggorath
0:41:20.5,Captain Carmine has been slain by Irida
0:41:20.5,Zaggorath has leveled up!
0:41:20.5,lrida has been slain by Zaggorath
0:41:20.75,Captain Carmine Nas been slain by Irida
0:41:20.75,Zaggorath has leveled up!
0:41:20.75,lrida has been slain by Zaggorath
0:41:21.0,Captain Carmine Nas been slain by trida
0:41:21.0,Zaggorath has leveled up!
0:41:21.0,lrida has been slain by Zaggorath
0:41:21.25,Captain Carmine Nas been slain by
0:41:21.25,Zaggorath has leveled up!
0:41:21.25,lrida has been slain by Zaggorath
0:41:21.5,Captain Carmine Nas been by
0:41:21.5,Zaggorath has leveled up!
0:41:21.5,lrida has been slain by Zaggorath
0:41:21.75,Captain Carmine Nas been by irda
0:41:21.75,Zaggorath has leveled up!
0:41:21.75,lrida has been slain by Zaggorath
0:41:22.0,Captain Carmine Nas been by irda
0:41:22.0,Zaggorath has leveled up!
0:41:22.0,lrida has been slain by Zaggorath
0:41:22.25,Captain Carmine Nas been by irda
0:41:22.25,Zaggorath has leveled up!
0:41:22.25,lrida has been slain by Zaggorath
0:41:22.5,Captain Carmine Nas been by irda
0:41:22.5,Zaggorath has leveled up!
